space_url,time_period_desc_fixed,price_type,total_price,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,tube_distance,max_seated,max_standing,max_seated_or_standing,min_area_per_person,area_in_m2,standing,dining,theatre,boardroom,classroom,cabaret,u_shaped,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,supervenue,external_catering,in_house_kitchen,byo_alcohol,venue_provides_alcohol,alcohol_licence,extension_available,complimentary_water,complimentary_tea_and_coffee,Halal_menu,Kosher_menu,vegan_menu,gluten_free_menu,parking,Wi-Fi,Projector,Flipchart,Natural_light,Flatscreen_TV,Whiteboard,Conference_call_facilities,Air_conditioning,Storage_space,Accommodation_available,Own_music_allowed,Bring_your_own_DJ,PA_system_or_music_speakers_available,Wheelchair_accessible,Promoted_or_ticketed_events,Loud_music_or_events,Wedding_licence,Temporary_event_notices_(TENs)_available,Disabled_access_toilets,Ground_level,Lift_to_all_floors
https://www.tagvenue.com/rooms/bayswater/3064/queens-skate-dine-bowl/the-sinbin,Per day,min. spend,2500.0,https://www.tagvenue.com/venues/bayswater/1119/queens-skate-dine-bowl,queens skate dine bowl,the sinbin,51.510876579882,-0.18738979566194,"17 Queensway, Bayswater, W24QP",Queensway Station,100.0,0,120,120,83.33333333333333,10000.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:00,extension available,True,False,True,False,True,True,Paid Parking,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
https://www.tagvenue.com/rooms/croydon/9082/mr-fox/the-pink-room,Per evening,min. spend,500.0,https://www.tagvenue.com/venues/croydon/4422/mr-fox,mr fox,the pink room,51.373377,-0.1013369,"Surrey Street, 34, Croydon, CR0 1RJ",West Croydon Station,550.0,40,50,50,0.9,45.0,True,True,False,False,False,False,True,40.0,0.0,0.0,0.0,0.0,30.0,False,No External Catering,True,BYO alcohol not allowed,True,3:00,extension available,True,False,False,False,False,False,Paid Parking,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
https://www.tagvenue.com/rooms/croydon/9306/mr-fox/whole-venue,Per evening,min. spend,2000.0,https://www.tagvenue.com/venues/croydon/4422/mr-fox,mr fox,whole venue,51.373377,-0.1013369,"Surrey Street, 34, Croydon, CR0 1RJ",West Croydon Station,550.0,100,300,300,0.8966666666666666,269.0,True,True,True,False,True,False,False,100.0,50.0,0.0,100.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,3:00,extension available,True,False,False,False,False,False,Paid Parking,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False
https://www.tagvenue.com/rooms/london-wc1e-6jl/6372/simmons-euston-square/whole-venue,Per evening,min. spend,2000.0,https://www.tagvenue.com/venues/london-wc1e-6jl/3132/simmons-euston-square,simmons | euston square,whole venue,51.523497512352,-0.13548374176025,"31 University Street, London WC1E 6JL, WC1E 6JL",Warren Street Station,250.0,0,150,150,5.66,849.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - no kitchen for guests,False,BYO alcohol not allowed,True,0:00,extension available,False,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,No Parking Available,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london-wc1e-6jl/6373/simmons-euston-square/function-room,Per evening,min. spend,500.0,https://www.tagvenue.com/venues/london-wc1e-6jl/3132/simmons-euston-square,simmons | euston square,function room,51.523497512352,-0.13548374176025,"31 University Street, London WC1E 6JL, WC1E 6JL",Warren Street Station,250.0,0,60,60,3.683333333333333,221.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - no kitchen for guests,False,BYO alcohol not allowed,True,0:00,extension available,False,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,No Parking Available,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london-west-london/4235/the-marylebone-rooms/the-long-room,Per day,min. spend,3000.0,https://www.tagvenue.com/venues/london-west-london/1737/the-marylebone-rooms,the marylebone rooms,the long room,51.518074925364,-0.14961452513126,"47 Welbeck Street,  London West London, W1G 8DN",Bond Street Station,550.0,45,65,65,1.4,91.0,True,True,True,True,True,True,True,30.0,45.0,30.0,24.0,30.0,24.0,False,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,False,False,True,False,False,True,No Parking Available,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london-west-london/4236/the-marylebone-rooms/the-library-room,Per day,min. spend,3000.0,https://www.tagvenue.com/venues/london-west-london/1737/the-marylebone-rooms,the marylebone rooms,the library room,51.518074925364,-0.14961452513126,"47 Welbeck Street,  London West London, W1G 8DN",Bond Street Station,550.0,40,0,40,1.825,73.0,False,True,True,True,True,True,True,20.0,40.0,20.0,16.0,24.0,20.0,False,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,False,False,True,False,False,True,No Parking Available,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london-west-london/4237/the-marylebone-rooms/blue-room,Per day,min. spend,3000.0,https://www.tagvenue.com/venues/london-west-london/1737/the-marylebone-rooms,the marylebone rooms,blue room,51.518074925364,-0.14961452513126,"47 Welbeck Street,  London West London, W1G 8DN",Bond Street Station,550.0,60,80,80,1.2375,99.0,True,True,True,True,True,True,True,30.0,60.0,30.0,44.0,36.0,28.0,False,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,False,False,True,False,False,True,No Parking Available,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london-west-london/4238/the-marylebone-rooms/the-courtyard,Per day,min. spend,3000.0,https://www.tagvenue.com/venues/london-west-london/1737/the-marylebone-rooms,the marylebone rooms,the courtyard,51.518074925364,-0.14961452513126,"47 Welbeck Street,  London West London, W1G 8DN",Bond Street Station,550.0,24,40,40,1.825,73.0,True,True,False,True,False,False,False,24.0,0.0,24.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,False,False,True,False,False,True,No Parking Available,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1000/the-elgin/whole-venue,Per evening,min. spend,3000.0,https://www.tagvenue.com/venues/london/392/the-elgin,the elgin,whole venue,51.530393062669,-0.18544343306576,"255 Elgin Avenue, Maida Vale, London, W9 1NJ",Maida Vale Station,100.0,80,200,200,3.25,650.0,True,True,True,False,True,False,True,80.0,60.0,0.0,60.0,0.0,60.0,True,No External Catering,True,BYO alcohol not allowed,True,0:00,extension available,True,False,False,False,False,False,No Parking Available,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10003/ninth-ward-london/main-bar-room,Per day,min. spend,100.0,https://www.tagvenue.com/venues/london/961/ninth-ward-london,ninth ward london,main bar room,51.522596006618,-0.10746707420503,"99-101 Farringdon Road, London, EC1R 3BN",Farringdon Station,350.0,65,100,100,1.9,190.0,True,True,False,False,False,False,False,65.0,0.0,0.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,3:00,extension not available,True,False,True,True,True,True,No Parking Available,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/10006/the-george-monkey/back-room,Per day,min. spend,100.0,https://www.tagvenue.com/venues/london/4446/the-george-monkey,the george & monkey,back room,51.529064466848,-0.11022806167603,"Amwell Street, 68, London, EC1R 1UU",Angel Station,550.0,45,100,100,1.6,160.0,True,True,False,False,False,False,False,45.0,0.0,0.0,0.0,0.0,0.0,True,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,True,False,False,False,False,True,No Parking Available,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/10007/the-george-monkey/whole-venue,Per day,min. spend,1000.0,https://www.tagvenue.com/venues/london/4446/the-george-monkey,the george & monkey,whole venue ,51.529064466848,-0.11022806167603,"Amwell Street, 68, London, EC1R 1UU",Angel Station,550.0,60,150,150,1.4666666666666666,220.0,True,True,False,False,False,False,False,60.0,0.0,0.0,0.0,0.0,0.0,True,No External Catering,True,BYO alcohol not allowed,True,23:00,extension not available,True,False,False,False,False,True,No Parking Available,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/1004/the-hippodrome-casino/lolas-conferenceevent-space,Per day,min. spend,1250.0,https://www.tagvenue.com/venues/london/390/the-hippodrome-casino,the hippodrome casino,lola's conference&event space,51.51142553692,-0.12854310912326,"Cranbourn Street, Leicester Square, London, WC2H 7JH",Leicester Square Station,50.0,100,100,100,3.14,314.0,True,True,True,False,False,True,False,60.0,100.0,0.0,0.0,36.0,0.0,True,No External Catering,True,BYO alcohol not allowed,True,5:00,extension available,True,False,True,False,True,True,Free Parking,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/10049/bread-street-kitchen-southwark/street-lounge,Per evening,min. spend,1500.0,https://www.tagvenue.com/venues/london/4906/bread-street-kitchen-southwark,"bread street kitchen, southwark",street lounge,51.503453511476,-0.10115146636963,"Great Suffolk Street, 47-51, London, SE1 0BS",Southwark Station,350.0,60,100,100,0.5,50.0,True,True,False,False,False,False,False,60.0,0.0,0.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,0:00,extension not available,True,False,True,False,True,True,No Parking Available,True,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True
https://www.tagvenue.com/rooms/london/10056/the-narrow/whole-venue,Per day,min. spend,10000.0,https://www.tagvenue.com/venues/london/4907/the-narrow,the narrow,whole venue,51.509757439085,-0.037781596183777,"Great Suffolk Street, 47-51, London, SE1 0BS",Limehouse Station,400.0,120,200,200,0.96,192.0,True,True,False,False,False,False,False,120.0,0.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - kitchen for guests,True,BYO alcohol not allowed,True,0:00,extension not available,True,False,True,False,True,True,Free Parking,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False
https://www.tagvenue.com/rooms/london/10062/the-narrow/the-boat-house,Per day,min. spend,2000.0,https://www.tagvenue.com/venues/london/4907/the-narrow,the narrow,the boat house,51.509757439085,-0.037781596183777,"Great Suffolk Street, 47-51, London, SE1 0BS",Limehouse Station,400.0,30,40,40,1.2,48.0,True,True,False,False,False,False,False,30.0,0.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - kitchen for guests,True,BYO alcohol not allowed,True,0:00,extension not available,True,False,True,False,True,True,Free Parking,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False
https://www.tagvenue.com/rooms/london/10100/radisson-blu-edwardian-kenilworth-hotel/private-room-7,Per evening,min. spend,480.0,https://www.tagvenue.com/venues/london/4658/radisson-blu-edwardian-kenilworth-hotel,radisson blu edwardian kenilworth hotel,private room 7,51.518191451079,-0.12782217148924,"Great Russell Street, 97, London, WC1B 3LB",Tottenham Court Road Station,350.0,24,30,30,1.3666666666666667,41.0,True,True,True,True,True,True,True,16.0,24.0,14.0,15.0,14.0,15.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,True,True,True,True,True,True,No Parking Available,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10102/radisson-blu-edwardian-kenilworth-hotel/private-rooms-9-10,Per evening,min. spend,1000.0,https://www.tagvenue.com/venues/london/4658/radisson-blu-edwardian-kenilworth-hotel,radisson blu edwardian kenilworth hotel,private rooms 9 & 10,51.518191451079,-0.12782217148924,"Great Russell Street, 97, London, WC1B 3LB",Tottenham Court Road Station,350.0,80,110,110,1.0727272727272728,118.0,True,True,True,True,True,True,True,70.0,80.0,30.0,36.0,42.0,30.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,True,True,True,True,True,True,No Parking Available,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10106/radisson-blu-edwardian-kenilworth-hotel/private-room-11-12,Per evening,min. spend,1400.0,https://www.tagvenue.com/venues/london/4658/radisson-blu-edwardian-kenilworth-hotel,radisson blu edwardian kenilworth hotel,private room 11 & 12,51.518191451079,-0.12782217148924,"Great Russell Street, 97, London, WC1B 3LB",Tottenham Court Road Station,350.0,100,100,100,1.37,137.0,True,True,True,True,True,True,True,80.0,100.0,34.0,50.0,54.0,30.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,True,True,True,True,True,True,No Parking Available,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10111/radisson-blu-edwardian-npw/ontario-room,Per evening,min. spend,4000.0,https://www.tagvenue.com/venues/london/4660/radisson-blu-edwardian-npw,radisson blu edwardian npw,ontario room,51.506577537863,-0.0042692071829151,"Fairmont Avenue, 5, London, E14 9QJ",Blackwall Station,300.0,250,200,250,0.84,210.0,True,True,True,True,True,True,True,170.0,250.0,60.0,130.0,120.0,50.0,False,External Catering From Approved List,True,No Corkage fee,True,1:00,extension not available,True,True,True,True,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10123/radisson-blu-edwardian-npw/river-room,Per evening,min. spend,1050.0,https://www.tagvenue.com/venues/london/4660/radisson-blu-edwardian-npw,radisson blu edwardian npw,river room,51.506577537863,-0.0042692071829151,"Fairmont Avenue, 5, London, E14 9QJ",Blackwall Station,300.0,70,80,80,0.825,66.0,True,True,True,True,True,True,True,60.0,70.0,20.0,15.0,24.0,15.0,False,External Catering From Approved List,True,No Corkage fee,True,1:00,extension not available,True,True,True,True,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10126/radisson-blu-edwardian-npw/private-room-1-2,Per evening,min. spend,1225.0,https://www.tagvenue.com/venues/london/4660/radisson-blu-edwardian-npw,radisson blu edwardian npw,private room 1 & 2,51.506577537863,-0.0042692071829151,"Fairmont Avenue, 5, London, E14 9QJ",Blackwall Station,300.0,100,100,100,0.84,84.0,True,True,True,True,True,True,True,60.0,100.0,26.0,36.0,40.0,27.0,False,External Catering From Approved List,True,No Corkage fee,True,1:00,extension not available,True,True,True,True,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10131/radisson-blu-edwardian-npw/private-room-5,Per evening,min. spend,320.0,https://www.tagvenue.com/venues/london/4660/radisson-blu-edwardian-npw,radisson blu edwardian npw,private room 5,51.506577537863,-0.0042692071829151,"Fairmont Avenue, 5, London, E14 9QJ",Blackwall Station,300.0,30,0,30,1.2333333333333334,37.0,False,True,True,True,False,False,True,15.0,30.0,15.0,0.0,0.0,15.0,False,External Catering From Approved List,True,No Corkage fee,True,1:00,extension not available,True,True,True,True,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10133/radisson-blu-edwardian-grafton/grafton,Per evening,min. spend,2000.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,grafton,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,80,125,125,0.824,103.0,True,True,True,True,True,True,True,80.0,70.0,30.0,40.0,42.0,30.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10134/radisson-blu-edwardian-grafton/harlington,Per evening,min. spend,1600.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,harlington,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,60,30,60,0.9333333333333332,56.0,True,True,True,True,True,True,True,40.0,60.0,24.0,24.0,24.0,25.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10135/radisson-blu-edwardian-grafton/southampton,Per evening,min. spend,2000.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,southampton,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,80,125,125,0.752,94.0,True,True,True,True,True,True,True,80.0,70.0,30.0,40.0,42.0,30.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/1016/hush-mayfair/blades,Per evening,min. spend,3000.0,https://www.tagvenue.com/venues/london/398/hush-mayfair,hush mayfair,blades,51.512753615938,-0.14583727672118,"8 Lancashire Court, Brook Street, London, W1S 1EY",Bond Street Station,300.0,40,50,50,2.0,100.0,True,True,False,False,False,False,False,40.0,0.0,0.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,True,True,False,True,No Parking Available,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1017/hush-mayfair/the-sir-roger-moore-room,Per evening,min. spend,2000.0,https://www.tagvenue.com/venues/london/398/hush-mayfair,hush mayfair,the sir roger moore room,51.512753615938,-0.14583727672118,"8 Lancashire Court, Brook Street, London, W1S 1EY",Bond Street Station,300.0,66,120,120,0.8416666666666667,101.0,True,True,True,True,False,True,False,66.0,66.0,32.0,0.0,40.0,0.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,True,True,False,True,No Parking Available,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10170/radisson-blu-edwardian-grafton/beaumont,Per evening,min. spend,400.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,beaumont,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,30,50,50,1.3,65.0,True,True,True,True,True,True,True,30.0,30.0,16.0,18.0,20.0,16.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10174/radisson-blu-edwardian-grafton/fitzroy,Per evening,min. spend,400.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,fitzroy,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,30,50,50,1.32,66.0,True,True,True,True,True,True,True,30.0,30.0,16.0,18.0,20.0,16.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10175/radisson-blu-edwardian-grafton/tavistock,Per evening,min. spend,200.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,tavistock,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,10,0,10,2.2,22.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10176/radisson-blu-edwardian-grafton/cleveland,Per evening,min. spend,240.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,cleveland,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,10,0,10,2.2,22.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10177/radisson-blu-edwardian-grafton/bedford,Per evening,min. spend,800.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,bedford,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,65,80,80,1.1125,89.0,True,True,True,True,True,True,True,40.0,65.0,20.0,30.0,35.0,20.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10180/radisson-blu-edwardian-grafton/clarence,Per evening,min. spend,240.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,clarence,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,8,0,8,2.125,17.0,False,False,False,True,False,False,False,0.0,0.0,8.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10182/radisson-blu-edwardian-grafton/warren,Per evening,min. spend,2400.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,warren,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,110,150,150,0.8,120.0,True,True,True,True,True,True,True,100.0,110.0,30.0,50.0,64.0,30.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10188/radisson-blu-edwardian-grafton/langham,Per evening,min. spend,200.0,https://www.tagvenue.com/venues/london/4661/radisson-blu-edwardian-grafton,radisson blu edwardian grafton,langham,51.52421177599,-0.1379406452179,"Tottenham Court Road, 130, London, W1T 5AY",Warren Street Station,50.0,12,0,12,1.75,21.0,False,False,False,True,False,False,False,0.0,0.0,12.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,23:30,extension available,True,True,False,False,False,False,No Parking Available,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10246/radisson-blu-edwardian-vanderbilt/victoria-albert,Per evening,min. spend,950.0,https://www.tagvenue.com/venues/london/4665/radisson-blu-edwardian-vanderbilt,radisson blu edwardian vanderbilt,victoria & albert,51.495238398911,-0.18192887306213,"Cromwell Road, 68-86, London, SW7 5BT",Gloucester Road Station,150.0,100,120,120,0.8083333333333333,97.0,True,True,True,True,True,True,True,90.0,100.0,34.0,50.0,64.0,34.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,23:00,extension not available,True,False,True,True,True,True,No Parking Available,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10250/radisson-blu-edwardian-vanderbilt/cromwell,Per evening,min. spend,450.0,https://www.tagvenue.com/venues/london/4665/radisson-blu-edwardian-vanderbilt,radisson blu edwardian vanderbilt,cromwell,51.495238398911,-0.18192887306213,"Cromwell Road, 68-86, London, SW7 5BT",Gloucester Road Station,150.0,60,0,60,0.8666666666666667,52.0,False,True,True,True,True,True,True,40.0,60.0,26.0,30.0,24.0,26.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,23:00,extension not available,True,False,True,True,True,True,No Parking Available,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10272/radisson-blu-edwardian-vanderbilt/vanderbilt,Per evening,min. spend,400.0,https://www.tagvenue.com/venues/london/4665/radisson-blu-edwardian-vanderbilt,radisson blu edwardian vanderbilt,vanderbilt,51.495238398911,-0.18192887306213,"Cromwell Road, 68-86, London, SW7 5BT",Gloucester Road Station,150.0,12,0,12,3.1666666666666665,38.0,False,True,False,True,False,False,False,12.0,0.0,12.0,0.0,0.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,23:00,extension not available,True,False,True,True,True,True,No Parking Available,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10297/radisson-blu-edwardian-mercer-street/private-suite-4,Per evening,min. spend,600.0,https://www.tagvenue.com/venues/london/4663/radisson-blu-edwardian-mercer-street,radisson blu edwardian mercer street,private suite 4,51.51392396329,-0.12710452079773,"Mercer Street, 20, London, WC2H 9HD",Covent Garden Station,300.0,30,30,30,1.2666666666666666,38.0,True,True,True,True,True,True,True,16.0,30.0,16.0,12.0,12.0,14.0,False,No External Catering,True,No Corkage fee,True,23:00,extension not available,True,True,True,False,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10298/radisson-blu-edwardian-mercer-street/private-suite-5,Per evening,min. spend,500.0,https://www.tagvenue.com/venues/london/4663/radisson-blu-edwardian-mercer-street,radisson blu edwardian mercer street,private suite 5,51.51392396329,-0.12710452079773,"Mercer Street, 20, London, WC2H 9HD",Covent Garden Station,300.0,8,0,8,2.5,20.0,False,False,False,True,False,False,False,0.0,0.0,8.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,23:00,extension not available,True,True,True,False,True,True,No Parking Available,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/10302/radisson-blu-edwardian-mercer-street/private-suite-6,Per evening,min. spend,800.0,https://www.tagvenue.com/venues/london/4663/radisson-blu-edwardian-mercer-street,radisson blu edwardian mercer street,private suite 6,51.51392396329,-0.12710452079773,"Mercer Street, 20, London, WC2H 9HD",Covent Garden Station,300.0,60,60,60,1.05,63.0,True,True,True,True,True,True,True,40.0,60.0,18.0,27.0,32.0,27.0,False,No External Catering,True,No Corkage fee,True,23:00,extension not available,True,True,True,False,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
