space_url,time_period_desc_fixed,price_type,total_price,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,tube_distance,max_seated,max_standing,max_seated_or_standing,min_area_per_person,area_in_m2,standing,dining,theatre,boardroom,classroom,cabaret,u_shaped,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,supervenue,external_catering,in_house_kitchen,byo_alcohol,venue_provides_alcohol,alcohol_licence,extension_available,complimentary_water,complimentary_tea_and_coffee,Halal_menu,Kosher_menu,vegan_menu,gluten_free_menu,parking,Wi-Fi,Projector,Flipchart,Natural_light,Flatscreen_TV,Whiteboard,Conference_call_facilities,Air_conditioning,Storage_space,Accommodation_available,Own_music_allowed,Bring_your_own_DJ,PA_system_or_music_speakers_available,Wheelchair_accessible,Promoted_or_ticketed_events,Loud_music_or_events,Wedding_licence,Temporary_event_notices_(TENs)_available,Disabled_access_toilets,Ground_level,Lift_to_all_floors
https://www.tagvenue.com/rooms/london/871/the-royal-institution/demonstration-room,Per day,hire fee,1260.0,https://www.tagvenue.com/venues/london/247/the-royal-institution,the royal institution,demonstration room ,51.509656401537,-0.1423479300247,"21 Albemarle Street, London, W1S 4BS",Green Park Station,350.0,80,100,100,0.8,80.0,True,True,True,True,True,True,True,50.0,80.0,30.0,40.0,40.0,30.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,False,False,True,False,True,True,No Parking Available,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/872/the-royal-institution/sunley-room,Per day,hire fee,1200.0,https://www.tagvenue.com/venues/london/247/the-royal-institution,the royal institution,sunley room ,51.509656401537,-0.1423479300247,"21 Albemarle Street, London, W1S 4BS",Green Park Station,350.0,40,40,40,1.4,56.0,True,True,True,True,True,True,True,30.0,40.0,24.0,16.0,24.0,24.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,False,False,True,False,True,True,No Parking Available,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False
https://www.tagvenue.com/rooms/london/8721/hoxton-docks/atrium-space,Per day,hire fee,7000.0,https://www.tagvenue.com/venues/london/4309/hoxton-docks,hoxton docks,atrium space,51.535631796902,-0.071389675140381,"Laburnum Street, 55, London, E2 8BD",Haggerston Station,450.0,240,400,400,0.5,200.0,True,True,True,False,True,True,False,200.0,240.0,0.0,153.0,100.0,0.0,False,Any External Caterer - no fee - kitchen for guests,False,BYO alcohol not allowed,True,0:00,extension available,False,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,Free Parking,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/873/the-royal-institution/conversation-room-mezzanine,Per day,hire fee,3000.0,https://www.tagvenue.com/venues/london/247/the-royal-institution,the royal institution,conversation room & mezzanine,51.509656401537,-0.1423479300247,"21 Albemarle Street, London, W1S 4BS",Green Park Station,350.0,100,100,100,1.0,100.0,True,True,True,True,True,True,True,80.0,100.0,38.0,45.0,50.0,38.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,False,False,True,False,True,True,No Parking Available,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False
https://www.tagvenue.com/rooms/london/875/the-royal-institution/atrium,Per day,hire fee,3000.0,https://www.tagvenue.com/venues/london/247/the-royal-institution,the royal institution,atrium,51.509656401537,-0.1423479300247,"21 Albemarle Street, London, W1S 4BS",Green Park Station,350.0,40,70,70,0.5714285714285714,40.0,True,False,True,False,False,False,False,0.0,40.0,0.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,23:00,extension available,False,False,True,False,True,True,No Parking Available,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/8764/dreadnought-building/change-coffee,Per day,hire fee,50.0,https://www.tagvenue.com/venues/london/4253/dreadnought-building,dreadnought building,change coffee,51.48225149393,-0.0076818466186523,"Park Row, 30, London, SE10 9LS",Cutty Sark Station,250.0,15,15,15,0.6666666666666666,10.0,True,True,True,True,True,True,True,15.0,15.0,15.0,15.0,15.0,15.0,False,No External Catering,True,BYO alcohol not allowed,True,1:00,extension available,True,True,False,False,False,False,No Parking Available,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True
https://www.tagvenue.com/rooms/london/878/shoreditch-town-hall/assembly-hall,Per day,hire fee,6050.0,https://www.tagvenue.com/venues/london/363/shoreditch-town-hall,shoreditch town hall,assembly hall,51.526920236762,-0.078984267983969,"380 Old Street, London, EC1V 9LT",Old Street Station,700.0,772,500,772,0.5051813471502591,390.0,True,True,True,False,False,True,False,350.0,772.0,0.0,0.0,300.0,0.0,False,Any External Caterer - no fee - no kitchen for guests,False,No Corkage fee,True,0:00,extension available,True,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,Paid Parking,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,False
https://www.tagvenue.com/rooms/london/881/shoreditch-town-hall/the-ditch,Per day,hire fee,5500.0,https://www.tagvenue.com/venues/london/363/shoreditch-town-hall,shoreditch town hall,the ditch,51.526920236762,-0.078984267983969,"380 Old Street, London, EC1V 9LT",Old Street Station,700.0,60,120,120,1.6666666666666667,200.0,True,False,True,False,False,False,False,0.0,60.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - no kitchen for guests,False,No Corkage fee,True,0:00,extension available,True,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,Paid Parking,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False
https://www.tagvenue.com/rooms/london/882/shoreditch-town-hall/mayors-parlour,Per day,hire fee,880.0,https://www.tagvenue.com/venues/london/363/shoreditch-town-hall,shoreditch town hall,mayor's parlour,51.526920236762,-0.078984267983969,"380 Old Street, London, EC1V 9LT",Old Street Station,700.0,50,60,60,1.1666666666666667,70.0,True,False,True,True,False,False,True,0.0,50.0,30.0,0.0,0.0,32.0,False,Any External Caterer - no fee - no kitchen for guests,False,No Corkage fee,True,0:00,extension available,True,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,Paid Parking,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False
https://www.tagvenue.com/rooms/london/883/shoreditch-town-hall/large-committee-room,Per day,hire fee,1200.0,https://www.tagvenue.com/venues/london/363/shoreditch-town-hall,shoreditch town hall,large committee room,51.526920236762,-0.078984267983969,"380 Old Street, London, EC1V 9LT",Old Street Station,700.0,70,70,70,1.1428571428571428,80.0,True,True,True,True,False,False,True,50.0,70.0,40.0,0.0,0.0,44.0,False,Any External Caterer - no fee - no kitchen for guests,False,No Corkage fee,True,0:00,extension available,True,False,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,Paid Parking,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False
